                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    390,                0.57637,                0.33553,                0.87281,                0.98428,                0.94733,                0.97074,                0.85664,                0.54641,                0.29332,                0.77708,              0.0061489,              0.0061489,              0.0061489
                    391,                0.57713,                0.33825,                 0.8748,                0.98467,                0.94736,                0.97072,                 0.8567,                0.54663,                0.29389,                  0.777,               0.006139,               0.006139,               0.006139
                    392,                 0.5796,                0.34002,                0.87347,                0.98476,                0.94635,                 0.9708,                0.85639,                0.54618,                0.29345,                0.77692,              0.0061291,              0.0061291,              0.0061291
                    393,                0.58016,                0.34295,                0.87535,                0.98458,                0.94756,                0.97079,                0.85695,                0.54615,                0.29361,                0.77685,              0.0061192,              0.0061192,              0.0061192
                    394,                0.58171,                0.33962,                0.87715,                0.98435,                0.94725,                0.97079,                0.85694,                0.54583,                0.29344,                 0.7768,              0.0061093,              0.0061093,              0.0061093
                    395,                 0.5864,                0.34294,                0.87749,                0.98508,                0.94746,                0.97078,                0.85702,                0.54615,                0.29362,                0.77679,              0.0060994,              0.0060994,              0.0060994
                    396,                0.57684,                0.33719,                0.87603,                0.98597,                0.94726,                0.97103,                0.85702,                0.54586,                 0.2931,                0.77683,              0.0060895,              0.0060895,              0.0060895
                    397,                0.58295,                0.33995,                0.87707,                0.98241,                0.94983,                0.97128,                0.85753,                0.54616,                0.29302,                 0.7769,              0.0060796,              0.0060796,              0.0060796
                    398,                0.58096,                0.33792,                0.87739,                0.98261,                0.94987,                0.97131,                0.85756,                0.54589,                0.29278,                0.77686,              0.0060697,              0.0060697,              0.0060697
                    399,                 0.5824,                0.33809,                0.87437,                0.98231,                0.94978,                0.97123,                0.85732,                0.54583,                0.29274,                0.77684,              0.0060598,              0.0060598,              0.0060598
                    400,                 0.5797,                0.33936,                0.87593,                0.98191,                0.94981,                0.97112,                0.85744,                0.54514,                0.29246,                0.77664,              0.0060499,              0.0060499,              0.0060499
                    401,                0.58439,                0.33899,                 0.8744,                 0.9819,                 0.9498,                0.97122,                0.85735,                0.54496,                 0.2924,                0.77657,                0.00604,                0.00604,                0.00604
                    402,                0.58231,                0.33865,                0.87498,                0.98226,                0.94982,                0.97124,                0.85722,                0.54446,                 0.2927,                0.77643,              0.0060301,              0.0060301,              0.0060301
                    403,                  0.575,                0.33802,                0.87233,                0.98244,                0.94981,                0.97122,                0.85752,                0.54438,                0.29237,                0.77637,              0.0060202,              0.0060202,              0.0060202
                    404,                0.58014,                0.33642,                0.87207,                0.98278,                0.94976,                0.97127,                0.85828,                0.54406,                0.29218,                0.77631,              0.0060103,              0.0060103,              0.0060103
                    405,                0.58158,                0.33693,                0.87109,                0.98271,                0.94992,                0.97128,                0.85835,                0.54396,                0.29225,                0.77625,              0.0060004,              0.0060004,              0.0060004
                    406,                0.57778,                0.33698,                0.87468,                0.98268,                0.94993,                0.97128,                0.85839,                0.54342,                0.29214,                0.77617,              0.0059905,              0.0059905,              0.0059905
                    407,                0.57779,                0.33758,                0.87558,                0.98214,                0.94953,                0.97101,                0.85798,                0.54328,                0.29166,                 0.7761,              0.0059806,              0.0059806,              0.0059806
                    408,                0.57933,                0.33779,                0.87658,                0.98189,                0.94975,                0.97102,                0.85836,                0.54276,                 0.2917,                0.77598,              0.0059707,              0.0059707,              0.0059707
                    409,                0.57177,                 0.3361,                0.87328,                0.98168,                0.94978,                0.97106,                0.85789,                0.54281,                 0.2915,                0.77595,              0.0059608,              0.0059608,              0.0059608
                    410,                0.57972,                0.33467,                0.87159,                0.98153,                0.94995,                0.97109,                0.85808,                0.54292,                0.29144,                0.77579,              0.0059509,              0.0059509,              0.0059509
                    411,                0.58776,                0.34074,                0.87693,                 0.9813,                0.95016,                 0.9711,                0.85757,                0.54266,                 0.2913,                0.77567,               0.005941,               0.005941,               0.005941
                    412,                 0.5812,                0.34099,                0.87311,                 0.9818,                0.95067,                0.97131,                0.85808,                 0.5422,                 0.2911,                0.77556,              0.0059311,              0.0059311,              0.0059311
                    413,                0.57668,                 0.3364,                0.87255,                0.98161,                0.95056,                0.97124,                0.85794,                0.54224,                0.29107,                0.77552,              0.0059212,              0.0059212,              0.0059212
                    414,                0.57999,                0.33695,                0.87514,                0.98121,                0.95014,                0.97102,                0.85806,                0.54195,                0.29086,                0.77549,              0.0059113,              0.0059113,              0.0059113
                    415,                0.57515,                0.33363,                 0.8713,                0.98191,                0.95084,                0.97135,                 0.8575,                0.54187,                 0.2908,                0.77537,              0.0059014,              0.0059014,              0.0059014
                    416,                0.57851,                 0.3382,                0.87438,                0.98058,                0.95163,                0.97121,                0.85759,                0.54165,                0.29035,                0.77533,              0.0058915,              0.0058915,              0.0058915
                    417,                 0.5763,                0.33725,                0.87156,                0.98193,                0.95019,                0.97122,                0.85794,                0.54149,                0.29041,                 0.7752,              0.0058816,              0.0058816,              0.0058816
                    418,                0.57768,                0.33959,                0.87372,                0.98174,                0.95058,                0.97135,                0.85743,                0.54143,                0.29026,                0.77517,              0.0058717,              0.0058717,              0.0058717
                    419,                0.56992,                0.33538,                0.87254,                0.98161,                0.95057,                0.97134,                0.85795,                0.54141,                0.29004,                0.77512,              0.0058618,              0.0058618,              0.0058618
                    420,                0.57407,                0.33309,                0.86895,                0.98159,                0.95056,                0.97136,                0.85792,                0.54123,                0.28979,                0.77511,              0.0058519,              0.0058519,              0.0058519
                    421,                0.57513,                0.33728,                0.87363,                0.98165,                0.95054,                 0.9714,                0.85771,                0.54125,                0.28983,                 0.7751,               0.005842,               0.005842,               0.005842
                    422,                0.56937,                0.32967,                0.87131,                0.98324,                0.95036,                0.97138,                0.85781,                0.54109,                0.28965,                0.77507,              0.0058321,              0.0058321,              0.0058321
                    423,                0.57267,                0.33214,                0.87045,                0.98396,                0.95036,                0.97139,                0.85846,                0.54099,                0.28934,                0.77505,              0.0058222,              0.0058222,              0.0058222
                    424,                0.57321,                0.33485,                0.87134,                0.98384,                0.95036,                0.97139,                0.85795,                 0.5406,                0.28955,                  0.775,              0.0058123,              0.0058123,              0.0058123
                    425,                0.57969,                0.33819,                0.87415,                0.98446,                0.94981,                0.97139,                 0.8579,                0.54075,                 0.2889,                0.77502,              0.0058024,              0.0058024,              0.0058024
                    426,                0.56978,                0.33113,                0.87112,                0.98397,                0.94985,                0.97142,                0.85837,                0.54012,                0.28916,                0.77493,              0.0057925,              0.0057925,              0.0057925
                    427,                0.56787,                0.33166,                0.86999,                 0.9832,                0.94985,                0.97156,                0.85828,                0.54031,                 0.2892,                0.77485,              0.0057826,              0.0057826,              0.0057826
                    428,                0.57528,                0.33735,                0.87288,                0.98351,                0.95002,                0.97165,                0.85829,                0.53979,                0.28871,                0.77483,              0.0057727,              0.0057727,              0.0057727
                    429,                0.57403,                0.33569,                0.87259,                0.98229,                0.95054,                0.97162,                0.85835,                 0.5398,                0.28838,                0.77476,              0.0057628,              0.0057628,              0.0057628
                    430,                0.57266,                0.33036,                0.87186,                0.98335,                0.95002,                0.97168,                0.85845,                0.53946,                0.28842,                0.77469,              0.0057529,              0.0057529,              0.0057529
                    431,                0.57105,                0.33172,                0.87058,                0.98251,                0.95071,                0.97167,                0.85804,                0.53935,                0.28855,                 0.7747,               0.005743,               0.005743,               0.005743
                    432,                0.56882,                0.33116,                 0.8699,                0.98429,                0.94985,                0.97145,                0.85841,                0.53903,                0.28828,                0.77466,              0.0057331,              0.0057331,              0.0057331
                    433,                0.56937,                0.32939,                0.87162,                0.98467,                0.94854,                0.97167,                0.85802,                0.53918,                0.28864,                0.77466,              0.0057232,              0.0057232,              0.0057232
                    434,                0.57252,                0.33145,                0.87446,                0.98419,                0.94985,                0.97167,                0.85785,                 0.5392,                0.28823,                0.77468,              0.0057133,              0.0057133,              0.0057133
                    435,                0.56608,                 0.3314,                0.86945,                0.98432,                0.94985,                0.97165,                0.85825,                0.53888,                0.28798,                0.77458,              0.0057034,              0.0057034,              0.0057034
                    436,                 0.5624,                0.32784,                0.86735,                0.98512,                0.94811,                0.97167,                0.85799,                0.53865,                 0.2875,                0.77451,              0.0056935,              0.0056935,              0.0056935
                    437,                0.56804,                0.33061,                0.87063,                0.98615,                0.94696,                0.97174,                0.85793,                0.53879,                0.28775,                0.77449,              0.0056836,              0.0056836,              0.0056836
                    438,                0.57325,                0.33688,                0.86955,                 0.9854,                0.94794,                 0.9718,                 0.8584,                0.53868,                0.28739,                0.77454,              0.0056737,              0.0056737,              0.0056737
                    439,                0.57139,                0.33639,                0.86877,                0.98648,                0.94692,                0.97183,                 0.8587,                0.53852,                0.28709,                0.77449,              0.0056638,              0.0056638,              0.0056638
                    440,                0.56788,                0.33113,                0.87367,                0.98544,                0.94905,                0.97185,                0.85854,                0.53826,                0.28694,                0.77444,              0.0056539,              0.0056539,              0.0056539
                    441,                0.56859,                0.33247,                0.87097,                0.98523,                0.95002,                0.97201,                0.85863,                0.53828,                0.28678,                0.77438,               0.005644,               0.005644,               0.005644
                    442,                0.56233,                0.32573,                0.87003,                0.98507,                0.95002,                0.97203,                 0.8587,                 0.5382,                0.28682,                 0.7743,              0.0056341,              0.0056341,              0.0056341
                    443,                0.56357,                0.32604,                 0.8661,                0.98531,                0.95023,                0.97204,                0.85908,                0.53804,                0.28693,                0.77423,              0.0056242,              0.0056242,              0.0056242
                    444,                 0.5677,                0.32938,                0.86903,                0.98411,                0.95049,                0.97207,                0.85959,                0.53761,                0.28654,                0.77415,              0.0056143,              0.0056143,              0.0056143
                    445,                0.56808,                0.32891,                0.87131,                 0.9842,                0.95044,                0.97199,                0.85897,                0.53747,                0.28641,                0.77404,              0.0056044,              0.0056044,              0.0056044
                    446,                0.55964,                0.32368,                0.87092,                0.98484,                0.95033,                  0.972,                0.85931,                0.53735,                0.28631,                0.77397,              0.0055945,              0.0055945,              0.0055945
                    447,                0.56161,                 0.3263,                0.86845,                0.98365,                0.95041,                0.97203,                0.85903,                0.53738,                 0.2864,                0.77396,              0.0055846,              0.0055846,              0.0055846
                    448,                0.56481,                0.33252,                0.87061,                0.98445,                0.95059,                0.97214,                0.85924,                0.53738,                0.28606,                0.77394,              0.0055747,              0.0055747,              0.0055747
                    449,                0.57151,                0.33013,                0.87115,                0.98353,                0.95065,                0.97216,                0.85915,                0.53743,                0.28599,                  0.774,              0.0055648,              0.0055648,              0.0055648
                    450,                0.56431,                 0.3296,                0.86989,                0.98418,                0.95064,                0.97219,                 0.8593,                0.53718,                0.28592,                0.77401,              0.0055549,              0.0055549,              0.0055549
                    451,                0.56419,                0.32777,                0.87045,                0.98328,                0.95048,                0.97216,                0.85959,                 0.5371,                0.28591,                0.77395,               0.005545,               0.005545,               0.005545
                    452,                0.56596,                0.32662,                0.87023,                0.98448,                0.95049,                 0.9722,                 0.8591,                0.53683,                0.28524,                0.77386,              0.0055351,              0.0055351,              0.0055351
                    453,                0.56365,                0.32886,                0.86958,                 0.9858,                0.94896,                 0.9722,                0.85919,                0.53672,                 0.2856,                0.77382,              0.0055252,              0.0055252,              0.0055252
                    454,                0.55988,                0.32437,                 0.8691,                0.98641,                0.94918,                 0.9721,                0.85942,                0.53683,                0.28565,                0.77389,              0.0055153,              0.0055153,              0.0055153
                    455,                0.55891,                 0.3243,                0.86822,                 0.9866,                0.94877,                0.97212,                0.85907,                0.53666,                0.28553,                 0.7739,              0.0055054,              0.0055054,              0.0055054
                    456,                0.55682,                0.32718,                0.86739,                0.98694,                0.94886,                  0.972,                0.85916,                0.53641,                0.28552,                0.77383,              0.0054955,              0.0054955,              0.0054955
                    457,                0.56902,                0.32781,                0.87061,                0.98724,                0.94886,                0.97212,                0.85928,                0.53645,                0.28532,                0.77381,              0.0054856,              0.0054856,              0.0054856
                    458,                 0.5599,                0.32691,                0.86512,                 0.9868,                0.94831,                0.97185,                0.85953,                0.53638,                0.28557,                0.77372,              0.0054757,              0.0054757,              0.0054757
                    459,                0.56393,                0.32785,                0.86819,                 0.9868,                 0.9483,                0.97186,                0.85922,                0.53657,                0.28616,                0.77374,              0.0054658,              0.0054658,              0.0054658
                    460,                0.56563,                 0.3307,                0.86919,                 0.9868,                0.94841,                0.97183,                 0.8593,                0.53626,                0.28548,                0.77371,              0.0054559,              0.0054559,              0.0054559
                    461,                0.55706,                0.32508,                0.87074,                 0.9867,                0.94866,                0.97177,                0.85946,                0.53602,                0.28555,                0.77367,               0.005446,               0.005446,               0.005446
                    462,                0.56115,                0.32367,                 0.8667,                0.98667,                0.94866,                0.97177,                 0.8593,                0.53604,                0.28571,                 0.7737,              0.0054361,              0.0054361,              0.0054361
                    463,                0.55295,                0.32607,                0.86543,                0.98648,                0.94929,                 0.9718,                0.85934,                0.53599,                0.28566,                0.77379,              0.0054262,              0.0054262,              0.0054262
                    464,                0.55756,                0.32502,                0.86655,                0.98641,                0.94929,                0.97181,                0.85966,                 0.5358,                0.28542,                0.77381,              0.0054163,              0.0054163,              0.0054163
                    465,                0.56504,                0.32814,                0.86675,                0.98583,                0.94929,                0.97191,                0.85955,                0.53569,                0.28537,                 0.7738,              0.0054064,              0.0054064,              0.0054064
                    466,                0.55519,                0.32333,                0.86401,                0.98568,                0.94929,                0.97192,                0.85981,                0.53559,                0.28537,                0.77376,              0.0053965,              0.0053965,              0.0053965
                    467,                0.55658,                0.32394,                0.86535,                0.98597,                0.94952,                0.97193,                0.86015,                0.53516,                0.28508,                 0.7737,              0.0053866,              0.0053866,              0.0053866
                    468,                0.56014,                0.32704,                0.86847,                 0.9861,                0.94943,                0.97192,                0.86055,                0.53516,                0.28466,                0.77367,              0.0053767,              0.0053767,              0.0053767
                    469,                0.55507,                0.32263,                0.86607,                0.98621,                0.94935,                0.97189,                0.86068,                0.53527,                0.28454,                 0.7737,              0.0053668,              0.0053668,              0.0053668
                    470,                0.55915,                 0.3214,                0.86906,                0.98694,                0.94927,                0.97189,                0.86031,                0.53526,                0.28428,                0.77375,              0.0053569,              0.0053569,              0.0053569
                    471,                0.55182,                0.31963,                0.86614,                0.98703,                 0.9491,                0.97189,                 0.8606,                0.53507,                0.28375,                0.77372,               0.005347,               0.005347,               0.005347
                    472,                0.55852,                0.31926,                0.86655,                0.98646,                0.94929,                0.97196,                0.86074,                 0.5346,                0.28341,                 0.7736,              0.0053371,              0.0053371,              0.0053371
                    473,                0.55536,                 0.3261,                0.86821,                0.98715,                0.94903,                0.97191,                0.86063,                0.53443,                0.28352,                0.77351,              0.0053272,              0.0053272,              0.0053272
                    474,                 0.5562,                0.32583,                 0.8632,                0.98694,                0.94902,                0.97191,                0.86079,                0.53427,                 0.2835,                0.77354,              0.0053173,              0.0053173,              0.0053173
                    475,                0.55351,                0.32513,                0.86782,                0.98641,                0.94929,                0.97201,                0.86097,                0.53415,                0.28309,                0.77363,              0.0053074,              0.0053074,              0.0053074
                    476,                0.55661,                0.32606,                0.86903,                0.98649,                0.94929,                0.97196,                0.86088,                0.53385,                0.28318,                0.77364,              0.0052975,              0.0052975,              0.0052975
                    477,                 0.5567,                 0.3227,                 0.8687,                0.98639,                0.94929,                0.97207,                0.86081,                0.53348,                0.28332,                0.77366,              0.0052876,              0.0052876,              0.0052876
                    478,                0.55169,                0.32037,                0.86466,                 0.9865,                0.94929,                0.97211,                 0.8613,                0.53303,                0.28346,                 0.7736,              0.0052777,              0.0052777,              0.0052777
                    479,                0.55211,                0.32285,                0.86469,                0.98682,                0.94896,                 0.9721,                0.86107,                0.53282,                0.28355,                0.77367,              0.0052678,              0.0052678,              0.0052678
                    480,                0.55362,                 0.3195,                 0.8661,                0.98635,                0.94888,                0.97207,                0.86114,                0.53243,                0.28314,                 0.7737,              0.0052579,              0.0052579,              0.0052579
                    481,                0.55254,                0.31836,                0.86557,                0.98637,                0.94875,                0.97204,                0.86167,                0.53206,                0.28303,                0.77371,               0.005248,               0.005248,               0.005248
                    482,                0.55194,                0.32158,                0.86444,                0.98636,                 0.9488,                0.97214,                 0.8614,                0.53164,                0.28294,                0.77371,              0.0052381,              0.0052381,              0.0052381
                    483,                 0.5583,                0.32323,                0.86755,                0.98678,                0.94888,                0.97218,                0.86161,                0.53166,                0.28299,                0.77373,              0.0052282,              0.0052282,              0.0052282
                    484,                0.55381,                0.32276,                0.86674,                0.98676,                0.94893,                0.97222,                0.86148,                0.53144,                0.28301,                0.77366,              0.0052183,              0.0052183,              0.0052183
                    485,                0.55602,                0.32083,                0.86493,                0.98679,                0.94887,                0.97219,                0.86177,                0.53164,                0.28283,                 0.7737,              0.0052084,              0.0052084,              0.0052084
                    486,                0.55289,                0.32317,                0.86666,                 0.9866,                0.94879,                0.97221,                0.86205,                 0.5313,                0.28286,                0.77373,              0.0051985,              0.0051985,              0.0051985
                    487,                 0.5528,                 0.3198,                0.86571,                0.98668,                0.94883,                0.97221,                0.86201,                0.53095,                0.28282,                 0.7737,              0.0051886,              0.0051886,              0.0051886
                    488,                0.55123,                0.32024,                0.86478,                0.98643,                0.94861,                0.97215,                0.86206,                0.53088,                0.28266,                0.77377,              0.0051787,              0.0051787,              0.0051787
                    489,                0.54946,                0.32191,                0.86446,                0.98641,                 0.9489,                0.97223,                0.86229,                 0.5307,                0.28223,                0.77375,              0.0051688,              0.0051688,              0.0051688
                    490,                0.54908,                0.32499,                0.86487,                0.98634,                0.94929,                0.97232,                0.86259,                0.53029,                0.28237,                0.77369,              0.0051589,              0.0051589,              0.0051589
                    491,                0.54849,                0.31716,                0.86391,                0.98597,                0.94877,                0.97219,                0.86235,                0.53004,                0.28235,                0.77367,               0.005149,               0.005149,               0.005149
                    492,                 0.5526,                0.31977,                0.86495,                0.98658,                0.94912,                 0.9724,                0.86219,                0.52988,                0.28238,                0.77361,              0.0051391,              0.0051391,              0.0051391
                    493,                 0.5526,                 0.3236,                0.86753,                 0.9866,                0.94908,                0.97238,                0.86244,                0.52992,                0.28209,                0.77355,              0.0051292,              0.0051292,              0.0051292
                    494,                0.54071,                0.31334,                0.86411,                0.98683,                0.94929,                0.97246,                0.86227,                0.52955,                0.28196,                0.77362,              0.0051193,              0.0051193,              0.0051193
                    495,                0.55503,                0.32291,                 0.8661,                 0.9869,                0.94935,                0.97254,                0.86229,                 0.5291,                0.28201,                0.77356,              0.0051094,              0.0051094,              0.0051094
                    496,                0.54896,                0.32105,                0.86668,                0.98763,                0.94923,                0.97247,                 0.8627,                0.52904,                0.28172,                0.77356,              0.0050995,              0.0050995,              0.0050995
                    497,                0.54133,                0.31874,                0.86297,                0.98764,                0.94913,                0.97245,                0.86285,                 0.5289,                0.28167,                0.77364,              0.0050896,              0.0050896,              0.0050896
                    498,                0.55007,                0.31947,                0.86623,                0.98776,                0.94904,                0.97247,                0.86263,                0.52867,                0.28131,                0.77357,              0.0050797,              0.0050797,              0.0050797
                    499,                0.53937,                0.31605,                 0.8593,                0.98782,                0.94903,                0.97247,                0.86258,                0.52834,                0.28106,                0.77353,              0.0050698,              0.0050698,              0.0050698
                    500,                0.54599,                0.31786,                0.85982,                 0.9878,                0.94918,                0.97243,                0.86263,                0.52791,                0.28079,                0.77347,              0.0050599,              0.0050599,              0.0050599
                    501,                0.54363,                0.31237,                0.86464,                0.98733,                0.94919,                0.97243,                0.86305,                0.52771,                0.28073,                0.77342,                0.00505,                0.00505,                0.00505
                    502,                0.54507,                0.31637,                0.86392,                0.98743,                0.94935,                 0.9725,                0.86315,                0.52786,                0.28053,                0.77342,              0.0050401,              0.0050401,              0.0050401
                    503,                0.54523,                0.31526,                0.86049,                0.98745,                0.94886,                0.97252,                0.86325,                0.52772,                0.28043,                0.77347,              0.0050302,              0.0050302,              0.0050302
                    504,                0.54763,                0.31601,                0.86112,                0.98728,                0.94889,                0.97252,                0.86336,                  0.528,                0.28057,                0.77348,              0.0050203,              0.0050203,              0.0050203
                    505,                0.54774,                0.31987,                 0.8629,                0.98726,                0.94878,                0.97254,                0.86328,                0.52754,                0.28032,                 0.7734,              0.0050104,              0.0050104,              0.0050104
                    506,                0.54437,                0.31667,                0.86289,                0.98719,                 0.9488,                0.97254,                0.86373,                0.52708,                0.28025,                0.77331,              0.0050005,              0.0050005,              0.0050005
                    507,                0.54655,                 0.3157,                0.86483,                0.98722,                0.94886,                0.97258,                0.86396,                0.52681,                0.28011,                0.77323,              0.0049906,              0.0049906,              0.0049906
                    508,                0.54724,                 0.3172,                0.86833,                0.98708,                0.94862,                0.97258,                0.86431,                0.52657,                0.27992,                 0.7731,              0.0049807,              0.0049807,              0.0049807
                    509,                0.54383,                0.31609,                0.86304,                0.98692,                0.94919,                0.97254,                0.86448,                 0.5261,                0.27988,                0.77294,              0.0049708,              0.0049708,              0.0049708
                    510,                0.54813,                 0.3177,                0.86412,                0.98727,                0.94887,                0.97256,                0.86475,                0.52553,                0.27986,                0.77285,              0.0049609,              0.0049609,              0.0049609
                    511,                0.54052,                0.31139,                0.86271,                0.98731,                0.94889,                0.97254,                0.86473,                0.52511,                0.27969,                0.77271,               0.004951,               0.004951,               0.004951
                    512,                 0.5458,                0.31638,                0.86535,                 0.9872,                0.94889,                0.97256,                0.86529,                0.52455,                0.27974,                0.77265,              0.0049411,              0.0049411,              0.0049411
                    513,                0.54327,                0.31411,                0.86197,                0.98713,                0.94895,                0.97257,                0.86571,                0.52412,                0.27953,                0.77256,              0.0049312,              0.0049312,              0.0049312
                    514,                0.54291,                 0.3126,                0.86228,                0.98692,                0.94895,                0.97255,                0.86573,                0.52323,                0.27967,                0.77247,              0.0049213,              0.0049213,              0.0049213
                    515,                0.54572,                0.31671,                0.86378,                0.98688,                0.94898,                0.97256,                0.86549,                0.52311,                0.27923,                0.77252,              0.0049114,              0.0049114,              0.0049114
                    516,                0.53969,                0.31424,                0.86427,                0.98686,                0.94893,                0.97256,                0.86529,                 0.5228,                0.27948,                0.77243,              0.0049015,              0.0049015,              0.0049015
                    517,                0.54359,                0.31892,                0.86408,                0.98686,                0.94896,                0.97255,                0.86575,                0.52266,                0.27943,                0.77251,              0.0048916,              0.0048916,              0.0048916
                    518,                0.54136,                0.31555,                0.86406,                0.98503,                0.95039,                0.97258,                0.86604,                0.52248,                0.27902,                0.77247,              0.0048817,              0.0048817,              0.0048817
                    519,                0.54322,                0.31468,                0.86222,                0.98692,                0.94926,                0.97258,                0.86615,                0.52191,                0.27866,                0.77245,              0.0048718,              0.0048718,              0.0048718
                    520,                0.54094,                0.31509,                0.86322,                0.98673,                0.94919,                0.97254,                0.86605,                0.52174,                0.27874,                0.77244,              0.0048619,              0.0048619,              0.0048619
                    521,                0.53971,                 0.3131,                0.86404,                0.98513,                0.95088,                0.97263,                0.86613,                0.52139,                0.27859,                 0.7724,               0.004852,               0.004852,               0.004852
                    522,                0.54528,                 0.3127,                0.86615,                0.98689,                0.94908,                0.97253,                0.86584,                0.52126,                0.27854,                0.77236,              0.0048421,              0.0048421,              0.0048421
                    523,                 0.5344,                0.31189,                0.85966,                0.98693,                0.94942,                 0.9726,                0.86622,                0.52106,                0.27867,                0.77229,              0.0048322,              0.0048322,              0.0048322
