                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    155,                0.64683,                0.36837,                0.86288,                0.98473,                0.94916,                  0.968,                0.85114,                0.63242,                0.31489,                0.78978,              0.0084754,              0.0084754,              0.0084754
                    156,                0.65224,                0.37308,                0.86172,                0.98472,                0.94916,                  0.968,                0.85156,                0.63199,                0.31509,                0.78971,              0.0084655,              0.0084655,              0.0084655
                    157,                 0.6494,                0.36961,                0.86253,                0.98493,                0.94934,                0.96814,                0.85164,                0.63146,                0.31487,                0.78967,              0.0084556,              0.0084556,              0.0084556
                    158,                0.63786,                0.36055,                0.85633,                0.98495,                0.94934,                0.96813,                0.85143,                0.63136,                0.31501,                0.78953,              0.0084457,              0.0084457,              0.0084457
                    159,                0.64815,                0.36627,                0.85762,                0.98495,                0.94934,                0.96813,                0.85171,                0.63062,                0.31451,                0.78945,              0.0084358,              0.0084358,              0.0084358
                    160,                0.64216,                0.36562,                0.85764,                0.98483,                0.94934,                0.96816,                0.85177,                0.63049,                 0.3143,                0.78942,              0.0084259,              0.0084259,              0.0084259
                    161,                0.64364,                0.36692,                0.86006,                0.98478,                0.94934,                0.96819,                0.85211,                0.63015,                0.31427,                 0.7894,               0.008416,               0.008416,               0.008416
                    162,                0.64892,                0.36768,                0.86065,                0.98518,                0.94934,                0.96815,                0.85169,                0.62967,                 0.3143,                0.78932,              0.0084061,              0.0084061,              0.0084061
                    163,                0.64649,                0.37124,                0.85695,                0.98557,                0.94934,                0.96818,                0.85191,                0.62969,                0.31469,                0.78926,              0.0083962,              0.0083962,              0.0083962
                    164,                0.63775,                0.36272,                 0.8567,                0.98566,                0.94934,                0.96818,                0.85226,                0.62933,                0.31469,                0.78921,              0.0083863,              0.0083863,              0.0083863
                    165,                0.64415,                0.36703,                0.85862,                0.98551,                0.94916,                0.96812,                0.85204,                0.62922,                0.31504,                 0.7892,              0.0083764,              0.0083764,              0.0083764
                    166,                0.64466,                0.36561,                0.86123,                0.98571,                0.94916,                0.96814,                 0.8522,                0.62901,                0.31501,                0.78907,              0.0083665,              0.0083665,              0.0083665
                    167,                0.64681,                0.36678,                0.86167,                0.98588,                0.94931,                0.96822,                0.85253,                 0.6286,                0.31474,                0.78906,              0.0083566,              0.0083566,              0.0083566
                    168,                 0.6391,                0.36538,                0.85627,                0.98644,                0.94901,                0.96825,                0.85204,                0.62825,                0.31448,                0.78899,              0.0083467,              0.0083467,              0.0083467
                    169,                0.64192,                0.36763,                0.86015,                0.98592,                0.94899,                0.96825,                0.85225,                0.62836,                 0.3143,                0.78893,              0.0083368,              0.0083368,              0.0083368
                    170,                0.64192,                0.36465,                0.86039,                0.98647,                0.94917,                0.96825,                0.85219,                  0.628,                0.31389,                 0.7888,              0.0083269,              0.0083269,              0.0083269
                    171,                0.64377,                0.36715,                0.85561,                0.98754,                0.94916,                0.96835,                 0.8521,                0.62721,                0.31321,                0.78866,               0.008317,               0.008317,               0.008317
                    172,                0.63761,                0.36601,                0.85723,                0.98755,                0.94907,                0.96829,                0.85226,                0.62735,                0.31345,                0.78862,              0.0083071,              0.0083071,              0.0083071
                    173,                0.63317,                0.36029,                0.85435,                0.98757,                0.94904,                0.96833,                0.85283,                0.62637,                 0.3129,                0.78853,              0.0082972,              0.0082972,              0.0082972
                    174,                0.63655,                0.36352,                0.85561,                0.98761,                0.94906,                0.96837,                0.85328,                0.62549,                0.31296,                0.78837,              0.0082873,              0.0082873,              0.0082873
                    175,                0.63776,                0.37183,                0.85486,                0.98742,                0.94925,                0.96845,                 0.8535,                0.62539,                0.31254,                0.78833,              0.0082774,              0.0082774,              0.0082774
                    176,                 0.6345,                0.35904,                0.85382,                0.98717,                0.94911,                0.96838,                0.85339,                0.62496,                0.31246,                0.78821,              0.0082675,              0.0082675,              0.0082675
                    177,                0.63866,                0.36151,                0.85762,                0.98711,                0.94912,                0.96837,                0.85338,                0.62477,                0.31265,                0.78812,              0.0082576,              0.0082576,              0.0082576
                    178,                0.63568,                0.35969,                0.85932,                0.98686,                0.94911,                0.96841,                0.85341,                0.62436,                0.31181,                  0.788,              0.0082477,              0.0082477,              0.0082477
                    179,                0.63069,                0.35869,                0.85594,                0.98722,                0.94905,                0.96846,                0.85406,                0.62347,                0.31196,                0.78794,              0.0082378,              0.0082378,              0.0082378
                    180,                0.63721,                0.36801,                0.85589,                0.98735,                0.94899,                0.96847,                0.85399,                0.62301,                 0.3119,                0.78785,              0.0082279,              0.0082279,              0.0082279
                    181,                0.63248,                0.36028,                0.85586,                 0.9873,                0.94899,                0.96853,                0.85454,                0.62304,                0.31158,                0.78783,               0.008218,               0.008218,               0.008218
                    182,                0.63087,                0.35977,                0.85564,                0.98755,                0.94899,                0.96857,                0.85455,                0.62279,                0.31136,                0.78777,              0.0082081,              0.0082081,              0.0082081
                    183,                0.62561,                0.35819,                 0.8527,                0.98753,                0.94899,                0.96865,                0.85486,                0.62198,                0.31085,                 0.7876,              0.0081982,              0.0081982,              0.0081982
                    184,                0.62625,                0.35572,                0.85258,                 0.9874,                0.94899,                0.96862,                0.85518,                0.62154,                0.31071,                0.78751,              0.0081883,              0.0081883,              0.0081883
                    185,                0.62885,                0.35582,                0.85332,                0.98735,                0.94899,                0.96842,                0.85509,                0.62143,                0.31033,                0.78747,              0.0081784,              0.0081784,              0.0081784
                    186,                0.62674,                0.35445,                0.85226,                0.98741,                0.94899,                 0.9685,                0.85519,                 0.6213,                 0.3102,                0.78744,              0.0081685,              0.0081685,              0.0081685
                    187,                0.62915,                0.35591,                0.85713,                0.98712,                0.94961,                 0.9687,                0.85534,                0.62084,                0.31004,                0.78737,              0.0081586,              0.0081586,              0.0081586
                    188,                0.63959,                0.36262,                0.85958,                0.98711,                0.94992,                0.96852,                0.85549,                0.62118,                0.31033,                0.78732,              0.0081487,              0.0081487,              0.0081487
                    189,                0.63083,                 0.3548,                0.85387,                0.98711,                0.94981,                0.96875,                 0.8554,                0.62047,                0.30974,                0.78719,              0.0081388,              0.0081388,              0.0081388
                    190,                0.62689,                0.35801,                 0.8519,                0.98731,                0.94976,                0.96874,                0.85566,                0.62002,                0.30961,                0.78711,              0.0081289,              0.0081289,              0.0081289
                    191,                0.63452,                0.35969,                0.85747,                0.98734,                0.94978,                0.96873,                 0.8559,                0.61992,                0.30927,                0.78711,               0.008119,               0.008119,               0.008119
                    192,                0.62757,                0.35982,                0.85376,                0.98735,                 0.9497,                0.96853,                0.85629,                0.61968,                0.30926,                0.78708,              0.0081091,              0.0081091,              0.0081091
                    193,                0.62874,                0.35759,                0.85446,                0.98735,                0.94974,                0.96857,                0.85617,                0.61941,                0.30894,                0.78702,              0.0080992,              0.0080992,              0.0080992
                    194,                0.62726,                0.36007,                0.85478,                0.98735,                 0.9497,                 0.9686,                0.85619,                0.61903,                0.30901,                0.78696,              0.0080893,              0.0080893,              0.0080893
                    195,                0.62366,                0.35569,                0.85296,                0.98735,                0.94982,                0.96869,                0.85639,                0.61847,                0.30884,                0.78691,              0.0080794,              0.0080794,              0.0080794
                    196,                0.62319,                0.35199,                 0.8531,                0.98741,                0.94961,                0.96867,                0.85663,                0.61788,                0.30867,                0.78682,              0.0080695,              0.0080695,              0.0080695
                    197,                0.62224,                0.35359,                0.85255,                0.98741,                0.94964,                0.96866,                0.85651,                0.61823,                0.30824,                0.78683,              0.0080596,              0.0080596,              0.0080596
                    198,                0.62942,                0.35751,                0.85245,                0.98688,                0.94967,                0.96866,                0.85666,                0.61764,                0.30839,                 0.7867,              0.0080497,              0.0080497,              0.0080497
                    199,                0.61896,                0.35294,                0.85462,                0.98694,                0.94982,                0.96865,                0.85692,                0.61763,                0.30837,                0.78666,              0.0080398,              0.0080398,              0.0080398
                    200,                0.62453,                0.35505,                0.85421,                0.98741,                0.95001,                 0.9687,                 0.8571,                 0.6171,                0.30791,                0.78661,              0.0080299,              0.0080299,              0.0080299
                    201,                0.61726,                0.35138,                0.85375,                0.98736,                0.95054,                0.96871,                0.85728,                0.61661,                0.30756,                0.78648,                0.00802,                0.00802,                0.00802
                    202,                0.61602,                0.34949,                0.85095,                0.98744,                0.95036,                0.96873,                0.85676,                0.61639,                0.30733,                0.78641,              0.0080101,              0.0080101,              0.0080101
                    203,                0.62189,                0.35439,                0.85464,                0.98746,                0.95038,                0.96875,                0.85692,                0.61601,                0.30708,                0.78634,              0.0080002,              0.0080002,              0.0080002
                    204,                0.61615,                0.34883,                0.85135,                0.98746,                0.95056,                0.96876,                0.85715,                 0.6153,                0.30682,                0.78626,              0.0079903,              0.0079903,              0.0079903
                    205,                0.62069,                0.34953,                0.85508,                0.98747,                0.95061,                0.96879,                0.85676,                0.61583,                0.30661,                 0.7862,              0.0079804,              0.0079804,              0.0079804
                    206,                0.61752,                0.35308,                0.85116,                0.98766,                0.95082,                0.96886,                0.85703,                0.61541,                0.30621,                0.78614,              0.0079705,              0.0079705,              0.0079705
                    207,                0.61215,                0.34859,                0.85212,                0.98766,                0.95097,                0.96887,                0.85687,                 0.6154,                0.30616,                0.78608,              0.0079606,              0.0079606,              0.0079606
                    208,                0.61618,                0.34975,                0.85256,                0.98737,                0.95133,                0.96893,                0.85738,                0.61487,                0.30606,                0.78608,              0.0079507,              0.0079507,              0.0079507
                    209,                 0.6265,                0.35231,                0.85346,                0.98718,                0.95117,                0.96884,                0.85695,                0.61537,                0.30626,                0.78606,              0.0079408,              0.0079408,              0.0079408
                    210,                0.61157,                 0.3498,                0.85154,                 0.9872,                0.95107,                0.96891,                0.85736,                 0.6148,                0.30636,                0.78596,              0.0079309,              0.0079309,              0.0079309
                    211,                0.60945,                  0.346,                0.85078,                0.98721,                0.95104,                 0.9689,                0.85714,                 0.6149,                 0.3065,                0.78589,               0.007921,               0.007921,               0.007921
                    212,                 0.6104,                0.34871,                0.84882,                0.98724,                0.95077,                0.96889,                0.85727,                0.61439,                 0.3062,                0.78579,              0.0079111,              0.0079111,              0.0079111
                    213,                0.61395,                0.34657,                0.85135,                0.98743,                0.95069,                0.96888,                0.85792,                0.61428,                0.30605,                0.78573,              0.0079012,              0.0079012,              0.0079012
                    214,                0.61632,                0.34879,                0.84926,                0.98758,                0.95068,                 0.9689,                0.85762,                0.61418,                 0.3058,                0.78573,              0.0078913,              0.0078913,              0.0078913
                    215,                0.61447,                 0.3496,                 0.8499,                0.98756,                0.95069,                0.96892,                0.85738,                0.61435,                0.30565,                0.78569,              0.0078814,              0.0078814,              0.0078814
                    216,                0.61375,                0.34662,                0.84919,                0.98785,                0.95102,                0.96893,                0.85779,                0.61397,                0.30504,                0.78561,              0.0078715,              0.0078715,              0.0078715
                    217,                0.61152,                0.34837,                0.85407,                0.98798,                0.95083,                0.96899,                0.85754,                0.61415,                0.30474,                0.78555,              0.0078616,              0.0078616,              0.0078616
                    218,                0.61276,                0.34551,                0.85238,                0.98789,                0.95087,                0.96893,                0.85761,                0.61319,                0.30515,                0.78542,              0.0078517,              0.0078517,              0.0078517
                    219,                0.61209,                0.34802,                0.85102,                0.98809,                0.95066,                0.96888,                0.85779,                0.61304,                0.30506,                0.78531,              0.0078418,              0.0078418,              0.0078418
                    220,                 0.6093,                0.34469,                0.85069,                0.98748,                0.95114,                0.96902,                 0.8576,                0.61251,                0.30465,                0.78522,              0.0078319,              0.0078319,              0.0078319
                    221,                 0.6166,                0.34979,                0.85192,                0.98828,                0.95062,                0.96901,                0.85799,                0.61238,                0.30437,                0.78521,               0.007822,               0.007822,               0.007822
                    222,                0.61526,                0.35131,                0.85263,                0.98835,                0.95061,                0.96894,                0.85781,                0.61214,                0.30429,                 0.7851,              0.0078121,              0.0078121,              0.0078121
                    223,                0.60541,                0.34151,                0.84991,                0.98882,                0.95062,                0.96902,                0.85791,                0.61174,                0.30418,                0.78505,              0.0078022,              0.0078022,              0.0078022
                    224,                0.61782,                0.35343,                0.85607,                0.98885,                0.95058,                0.96897,                0.85849,                0.61123,                0.30384,                0.78497,              0.0077923,              0.0077923,              0.0077923
                    225,                0.60763,                0.34586,                0.85201,                0.98875,                0.95024,                0.96901,                0.85822,                0.61102,                0.30359,                0.78489,              0.0077824,              0.0077824,              0.0077824
                    226,                0.61098,                0.34489,                0.85131,                0.98702,                0.95114,                0.96905,                0.85879,                0.61083,                0.30377,                0.78485,              0.0077725,              0.0077725,              0.0077725
                    227,                 0.6052,                0.34286,                  0.851,                0.98694,                0.95114,                0.96943,                0.85868,                0.61122,                0.30327,                0.78482,              0.0077626,              0.0077626,              0.0077626
                    228,                0.60658,                0.34487,                0.85039,                0.98777,                0.95132,                0.96953,                0.85892,                0.61058,                0.30308,                0.78475,              0.0077527,              0.0077527,              0.0077527
                    229,                0.60709,                0.34434,                 0.8479,                0.98831,                0.95132,                0.96957,                0.85882,                0.61104,                0.30274,                0.78472,              0.0077428,              0.0077428,              0.0077428
                    230,                0.60777,                0.34361,                0.84997,                0.98866,                0.95069,                0.96958,                0.85863,                0.61065,                0.30268,                0.78469,              0.0077329,              0.0077329,              0.0077329
                    231,                0.60723,                 0.3485,                0.84766,                0.98874,                0.95063,                0.96964,                0.85885,                0.61035,                0.30218,                0.78466,               0.007723,               0.007723,               0.007723
                    232,                0.60131,                0.34099,                0.85079,                 0.9888,                 0.9505,                0.96965,                0.85975,                0.60965,                0.30222,                0.78461,              0.0077131,              0.0077131,              0.0077131
                    233,                0.61355,                0.34692,                0.85134,                 0.9893,                0.95054,                0.96972,                0.85915,                0.60946,                0.30206,                 0.7845,              0.0077032,              0.0077032,              0.0077032
                    234,                0.60226,                0.34212,                0.84795,                0.98929,                0.95092,                0.96986,                0.85926,                0.60909,                 0.3021,                0.78442,              0.0076933,              0.0076933,              0.0076933
                    235,                0.60402,                0.34044,                0.84781,                0.98863,                0.95085,                 0.9698,                0.85957,                0.60857,                0.30151,                0.78435,              0.0076834,              0.0076834,              0.0076834
                    236,                0.60829,                0.34804,                0.84911,                0.98876,                0.95159,                0.96997,                0.85978,                 0.6079,                0.30138,                0.78424,              0.0076735,              0.0076735,              0.0076735
                    237,                0.60102,                0.34269,                0.84654,                0.98717,                0.95159,                0.97009,                0.85953,                0.60777,                0.30094,                0.78424,              0.0076636,              0.0076636,              0.0076636
                    238,                0.60871,                0.34526,                0.85267,                0.98828,                0.95159,                0.97003,                0.85966,                0.60755,                0.30112,                0.78418,              0.0076537,              0.0076537,              0.0076537
                    239,                  0.604,                0.33996,                0.85083,                0.98829,                0.95159,                0.97008,                0.85989,                0.60754,                0.30123,                0.78423,              0.0076438,              0.0076438,              0.0076438
                    240,                0.60785,                0.34444,                0.84796,                0.98829,                0.95159,                0.97011,                0.85979,                0.60708,                0.30125,                0.78413,              0.0076339,              0.0076339,              0.0076339
                    241,                0.60592,                0.34124,                0.85019,                0.98817,                0.95159,                0.97011,                 0.8597,                0.60667,                0.30046,                0.78415,               0.007624,               0.007624,               0.007624
                    242,                0.60284,                0.34439,                0.85131,                0.98832,                0.95159,                0.97013,                0.85962,                0.60646,                0.30027,                  0.784,              0.0076141,              0.0076141,              0.0076141
                    243,                0.60855,                0.34314,                0.85062,                0.98826,                0.95159,                0.97016,                0.85991,                0.60618,                0.29994,                0.78394,              0.0076042,              0.0076042,              0.0076042
                    244,                0.60075,                0.33952,                0.85084,                0.98826,                0.95161,                0.97017,                0.85986,                0.60595,                0.29968,                 0.7839,              0.0075943,              0.0075943,              0.0075943
                    245,                 0.5964,                0.33658,                0.84826,                0.98823,                0.95159,                0.97011,                0.86033,                0.60579,                0.29944,                0.78383,              0.0075844,              0.0075844,              0.0075844
                    246,                0.60206,                0.33981,                0.84873,                0.98873,                0.95159,                0.97016,                 0.8609,                0.60525,                0.29914,                0.78373,              0.0075745,              0.0075745,              0.0075745
                    247,                0.60199,                0.33908,                0.84745,                0.98821,                0.95159,                0.97016,                0.86103,                0.60508,                0.29906,                0.78367,              0.0075646,              0.0075646,              0.0075646
                    248,                0.59459,                0.33835,                0.84309,                0.98817,                0.95159,                0.97015,                0.86046,                0.60502,                0.29879,                0.78362,              0.0075547,              0.0075547,              0.0075547
                    249,                0.59588,                0.33773,                0.84676,                0.98817,                0.95159,                0.97014,                0.86057,                0.60448,                0.29851,                0.78359,              0.0075448,              0.0075448,              0.0075448
                    250,                0.59581,                0.33639,                0.84564,                0.98863,                0.95159,                0.97015,                0.86035,                0.60432,                0.29831,                 0.7835,              0.0075349,              0.0075349,              0.0075349
                    251,                0.60104,                0.34084,                0.84535,                0.98811,                0.95159,                0.97012,                0.86062,                0.60374,                 0.2979,                0.78342,               0.007525,               0.007525,               0.007525
                    252,                 0.5932,                0.33428,                  0.846,                0.98864,                0.95159,                0.97017,                0.86071,                0.60309,                0.29797,                0.78334,              0.0075151,              0.0075151,              0.0075151
                    253,                0.59704,                0.34344,                0.84654,                0.98817,                0.95159,                0.97012,                0.86095,                0.60283,                0.29779,                0.78328,              0.0075052,              0.0075052,              0.0075052
                    254,                0.59686,                0.33965,                0.84783,                0.98823,                0.95159,                0.97011,                0.86106,                0.60251,                0.29783,                0.78315,              0.0074953,              0.0074953,              0.0074953
                    255,                0.60109,                0.34138,                0.85012,                0.98805,                0.95159,                 0.9701,                0.86117,                 0.6022,                 0.2972,                 0.7831,              0.0074854,              0.0074854,              0.0074854
                    256,                0.59958,                0.33839,                0.84848,                0.98836,                 0.9517,                0.97012,                0.86125,                0.60232,                0.29679,                0.78303,              0.0074755,              0.0074755,              0.0074755
                    257,                0.60457,                 0.3387,                0.84856,                0.98836,                0.95172,                0.97013,                0.86088,                0.60217,                 0.2967,                0.78293,              0.0074656,              0.0074656,              0.0074656
                    258,                0.59771,                0.33654,                0.84785,                0.98837,                0.95175,                0.97013,                0.86094,                0.60183,                0.29651,                0.78284,              0.0074557,              0.0074557,              0.0074557
                    259,                0.59021,                0.33228,                0.84542,                0.98835,                0.95176,                 0.9701,                0.86105,                0.60125,                0.29608,                0.78278,              0.0074458,              0.0074458,              0.0074458
                    260,                0.59207,                0.34053,                 0.8485,                0.98837,                0.95173,                0.97008,                0.86097,                0.60124,                0.29654,                0.78269,              0.0074359,              0.0074359,              0.0074359
                    261,                0.59361,                0.33509,                0.84435,                0.98867,                0.95177,                0.97011,                0.86111,                0.60116,                0.29632,                0.78261,               0.007426,               0.007426,               0.007426
                    262,                0.59972,                0.34217,                0.84522,                0.98853,                0.95177,                0.97007,                0.86151,                0.60092,                0.29614,                 0.7825,              0.0074161,              0.0074161,              0.0074161
                    263,                0.59717,                0.34023,                0.84618,                0.98854,                0.95177,                 0.9701,                0.86127,                0.60023,                0.29605,                0.78238,              0.0074062,              0.0074062,              0.0074062
                    264,                 0.5978,                0.33987,                  0.847,                0.98853,                0.95177,                0.97008,                0.86135,                0.59999,                0.29602,                0.78235,              0.0073963,              0.0073963,              0.0073963
                    265,                0.59559,                0.33755,                0.84551,                0.98872,                0.95194,                0.97015,                0.86202,                0.59919,                0.29551,                0.78228,              0.0073864,              0.0073864,              0.0073864
                    266,                0.59679,                0.33722,                0.84431,                0.98856,                0.95177,                0.97006,                0.86201,                0.59871,                0.29569,                0.78217,              0.0073765,              0.0073765,              0.0073765
                    267,                0.60208,                0.34091,                0.84794,                0.98904,                0.95177,                0.97004,                 0.8619,                0.59796,                0.29577,                 0.7821,              0.0073666,              0.0073666,              0.0073666
                    268,                0.59061,                0.33486,                0.84696,                0.98908,                0.95177,                0.96986,                0.86181,                0.59704,                0.29559,                0.78199,              0.0073567,              0.0073567,              0.0073567
                    269,                0.59747,                0.34307,                0.84538,                 0.9891,                0.95194,                0.97008,                0.86205,                0.59659,                0.29492,                0.78194,              0.0073468,              0.0073468,              0.0073468
                    270,                0.59227,                0.33327,                0.84721,                0.98905,                0.95194,                0.96996,                0.86201,                0.59631,                0.29422,                0.78184,              0.0073369,              0.0073369,              0.0073369
                    271,                0.59091,                 0.3374,                0.84468,                0.98864,                0.95194,                0.96994,                0.86214,                0.59544,                0.29432,                0.78176,               0.007327,               0.007327,               0.007327
                    272,                0.59286,                0.33767,                0.84417,                0.98928,                0.95194,                0.96976,                0.86203,                0.59524,                0.29398,                0.78168,              0.0073171,              0.0073171,              0.0073171
                    273,                0.58952,                0.33477,                0.84717,                0.98933,                0.95194,                0.96979,                0.86214,                 0.5949,                 0.2937,                0.78168,              0.0073072,              0.0073072,              0.0073072
                    274,                0.60143,                0.33879,                0.84532,                0.98934,                0.95194,                 0.9698,                0.86233,                0.59467,                0.29409,                 0.7815,              0.0072973,              0.0072973,              0.0072973
                    275,                0.58951,                0.33392,                0.84861,                0.98922,                0.95149,                0.96977,                0.86233,                0.59448,                0.29371,                0.78149,              0.0072874,              0.0072874,              0.0072874
                    276,                0.58884,                0.33123,                0.84516,                0.98939,                0.95194,                0.96978,                0.86231,                0.59377,                0.29377,                0.78139,              0.0072775,              0.0072775,              0.0072775
                    277,                0.58844,                0.33287,                0.84478,                0.98988,                0.95189,                0.96977,                0.86245,                0.59347,                0.29351,                0.78132,              0.0072676,              0.0072676,              0.0072676
                    278,                0.59867,                0.33573,                0.84199,                0.98948,                0.95149,                0.96975,                0.86262,                0.59305,                0.29335,                0.78121,              0.0072577,              0.0072577,              0.0072577
                    279,                 0.5959,                 0.3341,                0.84787,                0.98977,                0.95149,                0.96974,                0.86286,                0.59224,                0.29321,                0.78114,              0.0072478,              0.0072478,              0.0072478
                    280,                0.58795,                0.33291,                0.84488,                0.98991,                0.95149,                0.96972,                0.86278,                0.59263,                 0.2932,                0.78115,              0.0072379,              0.0072379,              0.0072379
                    281,                  0.591,                0.33239,                0.84355,                0.99023,                0.95149,                 0.9697,                0.86294,                0.59254,                0.29271,                0.78111,               0.007228,               0.007228,               0.007228
                    282,                0.59199,                0.33452,                0.84517,                0.98988,                0.95149,                0.96971,                  0.863,                0.59249,                0.29303,                0.78106,              0.0072181,              0.0072181,              0.0072181
                    283,                0.58723,                0.33105,                 0.8421,                0.98956,                0.95149,                0.96984,                0.86274,                0.59203,                0.29293,                  0.781,              0.0072082,              0.0072082,              0.0072082
                    284,                0.59186,                0.33573,                0.84474,                 0.9895,                0.95149,                0.96988,                0.86304,                0.59192,                0.29221,                0.78097,              0.0071983,              0.0071983,              0.0071983
                    285,                0.58682,                0.33313,                0.84491,                0.98931,                0.95104,                0.96983,                0.86302,                0.59147,                0.29212,                0.78093,              0.0071884,              0.0071884,              0.0071884
                    286,                0.59006,                0.33506,                0.84328,                0.98937,                0.95104,                0.96986,                 0.8634,                0.59108,                0.29195,                0.78084,              0.0071785,              0.0071785,              0.0071785
                    287,                0.58751,                0.33264,                0.84577,                 0.9895,                0.95104,                0.96984,                 0.8635,                0.59051,                0.29155,                0.78077,              0.0071686,              0.0071686,              0.0071686
                    288,                0.59438,                0.33629,                0.84641,                0.98958,                0.95104,                0.96984,                0.86352,                0.59003,                0.29159,                0.78076,              0.0071587,              0.0071587,              0.0071587
                    289,                0.59371,                0.33518,                0.84343,                0.98972,                0.95119,                0.96979,                0.86357,                0.58969,                0.29132,                0.78068,              0.0071488,              0.0071488,              0.0071488
                    290,                0.59154,                0.33645,                0.84097,                0.98972,                0.95119,                 0.9698,                0.86367,                0.58922,                0.29085,                0.78067,              0.0071389,              0.0071389,              0.0071389
                    291,                  0.599,                0.34317,                0.84195,                0.98958,                0.95148,                0.96982,                0.86394,                 0.5887,                0.29076,                0.78061,               0.007129,               0.007129,               0.007129
                    292,                0.59415,                0.34824,                0.84794,                0.98908,                0.95097,                0.96945,                0.86376,                0.58881,                0.29112,                0.78058,              0.0071191,              0.0071191,              0.0071191
                    293,                0.58797,                0.34284,                0.84337,                0.98886,                0.95104,                0.96945,                0.86385,                0.58842,                0.29054,                0.78058,              0.0071092,              0.0071092,              0.0071092
                    294,                0.59541,                0.34339,                0.84239,                0.98899,                0.95101,                0.96948,                0.86387,                0.58833,                0.29055,                0.78052,              0.0070993,              0.0070993,              0.0070993
                    295,                0.60447,                0.35169,                0.84386,                0.98889,                0.95094,                0.96947,                0.86362,                 0.5881,                0.28993,                0.78051,              0.0070894,              0.0070894,              0.0070894
                    296,                0.59682,                0.34716,                 0.8425,                0.98888,                0.95104,                0.96948,                0.86355,                0.58828,                0.28946,                0.78045,              0.0070795,              0.0070795,              0.0070795
                    297,                0.59571,                0.34693,                0.84103,                0.98892,                0.95104,                0.96948,                0.86341,                0.58816,                0.28919,                 0.7804,              0.0070696,              0.0070696,              0.0070696
                    298,                0.59439,                0.35154,                0.83984,                0.98894,                0.95104,                 0.9695,                0.86369,                 0.5883,                0.28924,                0.78038,              0.0070597,              0.0070597,              0.0070597
                    299,                0.60013,                0.34818,                0.84422,                0.98886,                0.95104,                0.96949,                0.86357,                 0.5887,                 0.2889,                0.78036,              0.0070498,              0.0070498,              0.0070498
                    300,                0.59247,                0.34471,                0.83979,                0.98979,                0.95149,                0.96956,                0.86343,                0.58827,                0.28926,                0.78029,              0.0070399,              0.0070399,              0.0070399
                    301,                0.59924,                0.34596,                0.83662,                0.98965,                0.95149,                0.96958,                  0.864,                0.58863,                0.28895,                 0.7803,                0.00703,                0.00703,                0.00703
                    302,                 0.5891,                0.34295,                0.83907,                0.98873,                0.95143,                0.96953,                0.86354,                0.58829,                0.28886,                 0.7803,              0.0070201,              0.0070201,              0.0070201
                    303,                0.60032,                0.35114,                0.84141,                0.98869,                0.95135,                0.96953,                0.86392,                0.58828,                0.28842,                 0.7803,              0.0070102,              0.0070102,              0.0070102
                    304,                  0.601,                0.34939,                0.84188,                0.98873,                 0.9513,                0.96953,                0.86375,                0.58802,                0.28808,                0.78024,              0.0070003,              0.0070003,              0.0070003
                    305,                0.59471,                0.34466,                0.83876,                0.98945,                0.95165,                0.96977,                0.86417,                0.58744,                0.28826,                0.78021,              0.0069904,              0.0069904,              0.0069904
                    306,                0.60143,                0.34842,                 0.8418,                0.98927,                0.95173,                0.96978,                0.86418,                0.58728,                  0.288,                0.78016,              0.0069805,              0.0069805,              0.0069805
                    307,                0.59742,                0.34507,                0.84007,                0.98908,                0.95173,                0.96977,                0.86404,                0.58755,                0.28789,                0.78012,              0.0069706,              0.0069706,              0.0069706
                    308,                0.59916,                0.34637,                0.84006,                0.98924,                0.95172,                0.96977,                0.86365,                0.58708,                0.28731,                0.78006,              0.0069607,              0.0069607,              0.0069607
                    309,                0.59955,                0.34465,                 0.8408,                0.98926,                0.95172,                0.96978,                0.86387,                 0.5869,                0.28689,                0.78002,              0.0069508,              0.0069508,              0.0069508
                    310,                0.58961,                0.34326,                0.84177,                0.98929,                0.95171,                0.96984,                0.86369,                 0.5867,                0.28677,                0.77999,              0.0069409,              0.0069409,              0.0069409
                    311,                0.59941,                0.34433,                0.84132,                0.98917,                0.95196,                0.96988,                0.86373,                0.58688,                0.28689,                0.77994,               0.006931,               0.006931,               0.006931
                    312,                0.59568,                0.34297,                0.83676,                0.98968,                0.95196,                0.96988,                0.86383,                0.58644,                0.28682,                0.77984,              0.0069211,              0.0069211,              0.0069211
                    313,                0.60137,                0.34748,                0.84237,                0.98874,                0.95106,                0.96954,                0.86334,                0.58571,                0.28626,                0.77974,              0.0069112,              0.0069112,              0.0069112
                    314,                0.60125,                0.34518,                0.84133,                0.98838,                0.95088,                0.96946,                0.86318,                0.58619,                0.28583,                0.77976,              0.0069013,              0.0069013,              0.0069013
                    315,                0.60413,                0.34688,                0.84165,                0.98839,                0.95078,                0.96948,                0.86386,                0.58559,                0.28554,                 0.7797,              0.0068914,              0.0068914,              0.0068914
                    316,                0.59732,                0.34556,                0.83895,                0.98833,                0.95064,                 0.9696,                0.86402,                0.58552,                0.28572,                0.77961,              0.0068815,              0.0068815,              0.0068815
